review,sentiment
蜗牛 移动 陈艳 创新 构筑 游戏 通信 双 生态圈 ,1
流量 不 清零 违反 电信 定价 规律 ,0
华 为首 获谷歌 平板 代工 资格 进军 美国 关键 一步 ,1
京津冀 漫游费 取消 追踪 亲情 省 业务 仍 收费 ,1
罗永浩 回忆 坚果 发布会 事故 骂娘 之后 赶快 补救 ,0
资费 全面 下降 蜗牛 移动 新免 卡日 天猫 开售 ,1
中 移动 中国电信 查出 领导 亲属 人办 关联 企业 ,0
中国移动 成则 一统 千秋 败则 千年 一叹 ,1
Siri 乱入 白宫 记者会 为 发言人 解围 引 欢笑 ,1
三网 融合 加速 民资入 电信 更 多 机会 ,1
中 移动 本月 将 在 省 规模 试点 SPTN ,1
华力创通 首推 国内 通导 一体化 基带 处理 芯片 ,1
美国 WiFi 通话 服务 现状 苹果 谷歌 运营商 三方 共推 ,1
虚拟 运营商 星美 疑似 崩盘 集团 副总裁 宣布 离职 ,0
迎接 最严 实名制 蜗牛 移动 双拳 推 落实 ,1
联通 非 实名 用户 日起 限制 缴费 尚未 强制 停机 ,1
电信 运营商 应 设立 公众 开放日 ,1
手机 流量 降 资费 别 让 消费者 雾里看花 ,0
站台 站厅 容易 移动 列车 难 地铁 WiFi 还 得 再 等等 ,0
奇酷 手机 发布 了 但 我 只 记住 了 周鸿祎 的 五句 话 ,1
全球 智能手机 增速 放缓 中国 为主 因 ,0
流氓软件 肆虐 受害 的 不 只是 手机 ,0
三大 运营商 集体 换帅 强化 电信业 改革 预期 ,1
三大 运营商 提交 上半年 成绩单 今日 上午 次第 开会 ,1
中 移动 计划 将 铁通 资产 并入 上市公司 ,1
电信 行业 新一轮 改革 大潮 渐起 ,1
智能手机 市场需求 疲软 G 市场 趋于 饱和 ,0
英国 的 房屋 可 接入 光纤网络 ,1
韩国 电信 运营商 SK 电讯 测试 航海 LTE 网络 ,1
美国 投入 千万美元 用于 农村 宽带 ,1
中 移动 将 试点 流量 费 阶梯 定价 虚商 或 受 重创 ,1
高仿 手机 以假乱真 苹果 小米 三星 成 重灾区 ,0
响应 联想 裁员 计划 摩托罗拉 移动 总部 裁员 ,0
蜗牛 移动 陈艳虚商 未来 一定 会活 下来 ,1
三星 正式 发布 GalaxySedge 及 GalaxyNote ,1
三星 HTC 手机 价格 跳水 安卓 旗舰 会否 崩塌 ,0
联通 发布 沃派 校园卡 推沃派 众筹 合作 模式 ,1
阻挠 G 基站 建设 黑龙江 家 单位 被 通报 ,0
随便 拨个 电话号码 陌生人 就 知 你 单位 ,0
私人 公司 冒名 中国联通 强行 架设 宽带 ,0
谷歌 气球 上网 计划 成真 将 覆盖 斯里兰卡 全境 ,1
京津冀 长途 漫游费 取消 中 移动 年少 收亿 ,0
魅族 李楠 用户 体验 优先 于 规模 今年 或 扭亏 ,1
国务院 要求 部委 整改 工信 部降 网费 不力 被 猛击 ,0
国产手机 利润 派能 奇袭 吗 ,1
Windows 手机 或 将 直接 运行 APK ,1
京津冀 手机 长途 漫游费 或 月 取消 ,1
华为 消费者 业务 增长 超 预期 长跑 者 爆发 创新力 ,1
透视 苹果 财报 iPhone 最 吸金 手表 销量 仍 是 谜 ,1
运营商 论道 创新 移动 垂直 整合 联通 合纵连横 ,1
多款 手机 被 曝 摄像头 不 达标 苹果 联想 等 上榜 ,0
广东 移动 原高管 孙炼 判刑 年 ,0
国产 智能手机 欲 接管 微软 失地 专利 是 最大 短板 ,0
假 移动 公司 低价 推销 八个 月 诈骗 上 百万元 ,0
中国联通 亮相 世界 移动 大会 推 智慧 沃家沃 G 等 ,1
魅蓝 note 电信 版 线下 首发 营业厅 人气 高涨 ,1
三星 计划 研发 K 手机 屏幕 ,1
莫名 交通 违法 短信 藏 木马病毒 勿 点 链接 ,0
诺基亚 手机 成 微软 鸡肋 ,0
国企 一 财务 遭遇 电信 诈骗 万 公款 被 转 走 ,0
小米 亿 销量 目标 恐 落空 国际 布局 难成 出路 ,0
虚拟 运营商 面临 生死 大考 最终 存活 者 或 不 超家 ,0
提速 降费 给 运营商 一些 时间 政府 也 要 行动 ,1
工信部 回应 提速 降费 热点问题 ,1
民营 宽带 运营商 牌照 发放 上市公司 云 战略 起步 ,1
中国电信 发布 天翼 G 推 G 网络 技术 ,1
工信部 今年年底 网络 建设 投资 将 超 亿 ,1
消息 称 iPhones 增加 粉色 版 厚度 增加 毫米 ,1
华为 荣耀 海外 困扰 双 品牌战略 取舍 ,0
苗圩 我国 信息 通信 技术 处于 跨界 融合 爆发 期 ,1
可口可乐 也 来 参与 太空 互联网 投资 SpaceX 对手 ,1
虚增 WLAN 流量 退费 骗 余万 中 移动 一 经理 获刑 ,0
家央 企获 国资委 业绩考核 A 级 三 运营商 全 入围 ,1
鹏博士 联合 文投 集团 拟建 大 数据 公司 ,1
欧洲 电信公司 Altice 拟 收购 法国 运营商 ,1
HTC 否认 工厂 变 三班制 变相 减薪 ,0
三大 运营商 假装 提速 降价 价格 竟 高于 租客 ,0
HTC 回天乏术 它 如何 一步步 从 辉煌 走向 没落 ,0
官员 回应 高通 案 质疑 反垄断 执法 机构 并非 婴儿 ,0
北京 拟建 免费 WiFi 平台 每天 可 免费 上网 小时 ,1
三大 运营商 欺上瞒下 流量 降费 方案 迟未 执行 ,0
新型 电信 诈骗 高发 约 三成 祸起 伪 基站 ,0
院士 称 我国 人均 国际 干线 带宽 仅 是 非洲 水平 一半 ,0
有线 网络 融合 大势所趋 发展 新 媒体 再 掀 新浪潮 ,1
运营商 宽带 提速 遇阻 有 物业 开口 要 万 进场费 ,0
云南 运营商 抱团 垄断 被 罚 千万 通管局 牵头 遭 调查 ,0
北京 半年 破获 电信 诈骗案 余起 ,0
俄罗斯 手机 首次 入华 售后服务 或 水土不服 ,0
工信部 未经 用户 同意 不得 发 商业 短信 ,1
外媒称 iPhone 增长 将 持续 到 年 ,1
虚拟 运营商 一年 用户 仅 万 商业模式 受 拷问 ,0
WiFi 通话 国外 盛行 国内 运营商 欲 迎 还 拒 ,1
非 实名 登记 的 手机用户 可能 会 被 限制 通信 ,1
中 移动 通知 用户 实名 登记 过时 将 半 停机 ,1
中国 每年 收取 上 百亿 漫游费 国内 成本 几乎 为 零 ,0
上海 移动 G 套餐 外 流量 费 下调 成 ,1
高校 上网 难 调查 运营商 割据 经营 快慢 要 看 缘分 ,0
手机 流量 监测 软件 靠 谱 吗 专家 仅作 参考 ,0
运营商 降价 提速 蜗牛 移动 百万 用户 心 计划 提升 服务质量 ,1
最 实惠 的 电信 日 来临 相关 上市公司 迎 良机 ,1
国务院 部署 宽带 降费 提速 运营商 今日 公布 新 方案 ,1
宽带 乱象 网速慢 运营商 黑势力 垄断 剪 对方 线路 ,0
年内 光纤 全 覆盖 用户 有望 突破 万 普及 速率 M ,1
出大招 提网 速降 资费 好戏 登场 ,1
城市 宽带 将 提速 四成 流量 不 清零 列入 计划 ,1
库克 密 会 中国电信 亲临 西单 大悦 城店 ,1
国内 智能手机 市场 六年 来 首现 季度 负增长 ,0
出国 刷 朋友圈 天花 万 运营商 埋单 ,0
虚拟 运营商 获发 万新码 号 资源 ,1
广东 联通 发布 全新 境外 数据 漫游 套餐 ,1
工信部 严控 申诉 率 对 电信 行业 恶意 扣费 零 容忍 ,1
移动 联通 率先 降 境外 流量 费 ,1
工信部 引入 民资 进入 通信 市场 降低 资费 ,1
通讯 市场 在 改变 移动 上网 越来越 平 ,1
中国电信 GG 用户数 月 净增 万 ,1
工信部 今年 G 用户 有望 达到 亿 ,1
工信部 我国 手机 上网 流量 连续 三个 月 翻倍 增长 ,1
黑莓 考虑 关闭 瑞典 业务 裁员 人 ,0
高通 加强 与 中国 关系 建新 部门 助 国产手机 出海 ,1
G 市场 将 三国 逐鹿 ,1
中 移动 半月 两名 高管 落马 地方 公司 收 员工 护照 ,0
谷歌 虚拟 运营商 面临 网络覆盖 问题 难以 颠覆 市场 ,0
华为 要 挽救 利润 正在 下滑 的 运营商 ,0
工信部 报告 我国 智能手机 产业 面临 专利 风险 ,0
广东 上网 最快 下 月 提速 降价 ,1
资费 对比 中国 的 电信 资费 贵不贵 ,1
月 全国 手机 整体 出货量 万部 G 手机 占 八成 ,1
工信部 承诺 提网 速降 网费 专家 称 法律 保障 是 关键 ,1
Android 新 功能 用谷歌 搜索 寻找 丢失 手机 ,1
李克强 敦促 提高 网速 降低 网费 流量 费太高 ,1
一加 正在 接洽 硅谷 风投 明年 销量 目标 万部 ,1
南京 小伙 告 苹果公司 玄武区 法院 正式 立案 ,0
联通新 家庭 套餐 资费 降低 近一半 ,1
铁塔 公司 存量 清查工作 完成 九成 将 整合 铁塔 资产 ,1
合作 分享 共赢 蜗牛 召开 第三届 合作者 大会 ,1
广电 业 老树 开新花 欲 借 互联网 逆袭 ,1
更好 用 的 EMUI 荣耀 X 誓 将 极致 体验 进行 到底 ,1
三星 出售 日本 总部 大楼 集中力量 重振 智能机 业务 ,1
运营商 增量 不 增收 加深 创新 驱动 存量 之争 ,1
TCL 通讯 剑 指 全球 前 三 国内 市场 将 出 重拳 ,1
G 网络 到底 哪家 强 ,1
工信部 运营商 须 限时 全面 开放 存量 基站 资源 ,1
上网 流量 用超 我 有 流量 安心 包 ,1
江苏 移动 G 用户 破 千万 开启 流量 普惠 时代 ,1
中国 已 启动 G 研究 年底 可望 公布 正式 标准 ,1
移动 净利 连续 第年 下滑 为 年 最大 跌幅 ,0
我国 移动用户 增长 瓶颈 日益 凸显 全靠 G 发牌 拉动 ,0
骚扰电话 推手 公司 被查 曝 早已 联姻 铁通 ,0
VivitekDHD 投影机 全能 高效 商务 助手 ,1
湖南 通管局 查处 常德 联通公司 启动 处罚 程序 ,1
三网 融合 热 重启 广电 企业 涌进 宽带 市场 ,1
中 移动 回应 央视 曝光 将 认真 核查 并 严肃处理 ,0
虚拟 恋人 服务 折射 阿里 移动 转售 困境 ,1
全国 人大代表 应 释放 M 频段 用于 边远地区 ,1
国内 航班 首次 实现 电视直播 ,1
蘑菇 街 美丽 说 生死 转型 后 开讲 新 故事 ,1
G 开放 全面 竞争 电信 联通 久旱逢甘 露 ,1
年 世界 移动 通信 大会 闭幕 ,1
联想 高级 副总裁 帮助 摩托 重新占领 欧洲 ,1
中国联通 常小兵 今年 电信 用户数量 或现 负增长 ,0
谷歌 证实 要 做 移动 运营商 年底 之前 开始 测试 ,1
中国移动 与 日 韩 运营商 在 G 领域 展开 合作 ,1
高通 处罚 书 详解 中国 首破 其 计费 模式 ,1
FDD 牌照 落地 G 流量 资费 或 下调 ,1
美国 高通 认罚 亿元 ,0
魅族 获 亿美元 投资 其中 阿里 投 亿美元 ,1
中国移动 满天星 WLAN 新建 项目 再度 废标 技术 原因 ,0
华为 在 印 投资 亿美元 建 海外 最大 研发 中心 ,1
小米 侵权案 再 开庭 爱立信 称其 违禁 仍 在 印度 销售 ,0
锤子 手机 广告 被 指 违法 回应 称 已 更正 内容 ,0
活力 基因 红利 大摩 看好 中国 MVNO ,1
中国移动 发力 虚商 业务 今年 预计 发展 用户 万 ,1
Vringo 死 磕 中兴 德国 地方法院 驳回 索赔 请求 ,0
传统 手机 销售 渠道商 没落 净利 断崖 式 下跌 ,0
联通 开启 G 新春 促销 办理 合约 套餐 可 获赠 语音 ,1
去年 全国 骚扰电话 达 亿通 广东 为主 发源地 ,1
MOTO 正式 重返 中国 联想 或 加速 整合 旗下 手机 品牌 ,1
评论 中国 通信 产业界 应 积极 布局 G 专利 ,1
钻石 靓号 来 袭 蜗牛 移动 庆生 送 好 礼 ,1
联通 光纤 改造 后 频出 故障 未 升级 用户 电话线 被断 ,0
东莞市 工商局 重点 整治 手机 行业 违法行为 ,1
李嘉诚 百 亿英镑 买 O 或成 英国 最大 的 移动 电信 商 ,1
宝马 和 大众 将 在 北美 投资 建设 充电站 网络 ,1
李嘉诚 和 记 黄埔 拟 亿美元 收购 英国 运营商 O ,1
大屏 发力 iPhone 超越 三星 占据 中国 市场 第三 ,1
专利 使用 授权 协议 不公 爱立信 反诉 苹果 ,0
中国联通 月份 移动用户 新增 万 累计 达 亿 ,1
朋友圈 售卖 联通 元 无限 流量 卡 联通公司 称系 骗局 ,0
阿尔卡特 收购 Palm 能否 复兴 ,1
意大利 电信 接手 MVNO 用户 ,1
GSA 全球 LTE 商用 网络 已达张 ,1
起底 黑卡 产业链 亿张 未 实名 手机卡 面临 清算 ,0
国内 手机 出货量 达 亿部 同比 降 ,0
小米 印度 专利 案月 日 再 开庭 ,0
三星 拟 今秋 推出 WP 新手机 减少 对安卓 依赖 ,1
韩 去年 通信 技术 产品出口 破 亿美元 ,1
TCL集团 收购 Palm 商标 手机 业务 两条腿走 路 ,1
三星 或 已 放弃 高端 手机 市场 转向 家电 领域 ,0
美 运营商 ATT 宣布 月底 流量 不 清零 ,1
奇虎 为啥 弃 魅族 选酷 派 或 因 看重 专利 ,1
阿朗 任命 马 睿知 为 上海贝尔 CEO ,1
工信部 加强 裸官 因私 出国 审批 ,1
雷军 晒 小米 年 成绩单 手机 销量 万 ,1
过年 换 张新 手机卡 选 蜗牛 移动 三大 理由 ,1
中兴通讯 启用 新标 布局 万物 移动 互联 MICT 时代 ,1
史立荣 解读 中兴 新 战略 MICT 时代 到来 ,1
韩国 率先 启动 第五代 通信 技术 商用 ,1
G 商用 喜忧参半 三大 变数 影响 年 行业 走势 ,1
运营商 加快 互联网 化 转身 借鉴 互联网 低成本 营销 ,1
中 移动 亿 TD 投资 能 收回 多少 ,1
中 移动 向 虚拟 运营商 开放 G 网络 ,1
中 电信 终端 规划 曝光 将 设 百亿元 激励 基金 ,1
中 移动 终端 营销 补贴 明年 只 投 G 不再 补贴 GG 终端 ,1
中 移动 反击 微信 利器 今日 面市 ,1
中 移动 今日 将 推三新 和 手机 基于 融合 通信 技术 ,1
联通 第二位 高管 被 查 电商 部 总经理 宗 新华 被免 ,0
虚拟 运营商 破 行业 规矩 透明 资费 让 用户 得利 ,1
联通 张智江 被 调查 曾 主管 百亿 网络 建设 投资 q ,0
铁塔 公司 步步为营 背后 新建 共享 能力 面临 挑战 ,0
中国移动 分公司 存 管理 漏洞 和 缺陷 将 整改 处理 ,0
抢食 CDN 市场 电信 巨头 联手 去 电信 化 ,1
国产 G 手机 出货量 破 亿 中国 智造 迎 反超 良机 ,1
国产手机 扎堆 低端 竞争 重蹈 十年 前 覆辙 ,0
斯诺 登 爆料 称 NSA 攻击 全球 移动 通信 网络 ,0
中 移动 明年 新 目标 G 用户 亿后 年 再 翻番 ,1
英特尔 发布 开源 通信 系统 为 霍金 量身 打造 ,1
移动 G 即将 周岁 稳扎稳打 成果 显著 ,1
苹果 有意 简化 用户 在 无线 运营商 间 切换 体验 ,1
联通 秘密 测试 G 提速 下行 最快 速率 提高 到 Mbps ,1
业内 称 千兆 宽带 为 忽悠 还是 概念 无法 用 ,0
成都 年 宽带接入 达到 M ,1
联通 市场部 负责人 变更 河北 联通 韦秀长 接任 ,1
机海 战术 退潮 三星 中华 酷 联大 砍 机型 ,1
银联 拟 推 移动 支付 服务 AndroidPay 明年 三季度 面市 ,1
虚拟 运营商 第五批 牌照 最早 将 于 明年 发放 ,1
华为 中兴 向 小米 等 发出 侵权 律师函 知情人 中兴 这次 是 玩 真 ,0
G 网络 速率 达 G 百倍 有望 年 实现 商用 ,1
FDD 发牌 将近 电信 联通 追赶 移动 难度 大 ,0
虚拟 运营商 放号 已破 百万 八成 与 联通 合作 ,1
中国移动 推出 G 车 联网 服务 ,1
中 移动用户 总数 达 亿 十月 G 用户 增长 超 千万 ,1
明年 年底 上海 将 实现 G 全 覆盖 ,1
iPhonePlus 陷 镜头 门 无法 对焦 光学 防抖 惹祸 ,0
美国纽约 将 用 上万 免费 WiFi 信号 站 取代 电话亭 ,1
工信部 垃圾 短信 治理 新规 月底 出台 范围 扩至 微博微信 ,1
北京 小灵通 月 日 停止 服务 用户 可 办理 转网 ,1
苹果 为 中 移动 打工 大陆 家 苹果 店开 卖 中 移动 套餐 ,1
中 移动 前 董事长 谈微信 电话本 非 毁灭性 替代 ,1
暴雪 诉 蜗牛 公司 太极 熊猫 形象 侵权 ,0
原 联通 高管 李刚 去向 揭秘 赋闲 数月 还 未 跳槽 ,0
工信部 严规 剑 指 垃圾 短信 依法 治网 常态 化 ,1
普京 赠 习近平 俄产 智能手机 屏保 为 中 俄 APEC 主题 ,1
消息 称工 信部 年底 前 发放 FDDLTE 网络 制式 G 牌照 ,1
中国移动 短信 按 流量 收费 没有 时间表 ,1
工信部 未经 接收者 同意 不得 发送 商业性 短信息 ,1
工信部 移动用户 月均 流量 兆 G 用户 突破 千万 ,1
阿里巴巴 收盘价 首破 美元 市值 近 亿美元 ,1
中 移动 免费 短信 业务 将 率先 在 自主 品牌 智能手机 搭载 ,1
微软 首款 去 诺基亚 标识 手机 获工 信部 入网 许可 ,1
摩托罗拉 中国 运营 细节 公布 定位 元 以上 高端 市场 ,1
中 移动 将 推 免费 短信 彩信 业务 与 联通 电信 暂 不 互通 ,1
消息 称 联通 电信 将 在 发放 FDD 牌照 后 向 虚拟 运营商 开放 G ,1
一句 去 啊 引发 大战 运营商 为了 上 头条 也 是 蛮 拼 的 ,0
中国移动 启动 G 三期 建设 将 增 万个 基站 ,1
电信 运营商 互联网 转身 涅槃 重生 还是 重蹈覆辙 ,0
消息 称中 移动 基站 站址 明年 对外开放 电信 联通 G 获益 ,1
中 联通 与 中 电信 拟 申请 第三批 G 混合 组网 试验 共个 城市 ,1
月份 三家 基础 电信 企业 电信业务 收入 达 亿元 ,1
黑客 赚钱 新招 侵入 企业 固话 网络 拨打 收费 电话 ,0
铁塔 公司 在 各省 陆续 挂牌 运营 年底 接手 新建 铁塔 ,1
三网 通用 iPhone 今日 首发 ,1
华强北 人 精教 你 如何 选择 iPhone 网络 适配 ,1
华三 通信 将 第四次 易主 惠普 CEC 博弈 曲线 国有化 ,1
吐血 整理 三大 运营商 最靠 谱 iphone 购买 指南 ,1
联想集团 成立 子公司 发展 互联网 手机 业务 ,1
移动 版 iPhone 沿用 G 基本 套餐 话费 补贴 不能 过半 ,1
中 电信 终端 策略 揭秘 布局 全系列 全 网通 G 手机 ,1
移动 iPhone 合约 计划 被 曝 无 零元 购机 补贴 ,0
国行 iPhone 今日 再 预约 摇号 成功 日 可 率先 取货 ,1
中 移动 巨资 购 诺基亚 设备 中欧 电信 博弈 近 尾声 ,1
三星 新 技术 使 WiFi 提速 倍 每秒 传输 MB 数据 ,1
Win 开始菜单 遭吐槽 赶紧 删了 吧 ,0
中 移动 新 媒体 公司 命名 咪咕 三年 注资 亿元 ,1
北京 电信 正式 推出 华翼 宽带 M 一年 元 ,1
三星 遭遇 瘸腿 格局 手机 依赖症 拖垮 业绩 ,0
诺基亚 与 中 移动 亿美元 签署 TDLTE 合同 提供 设备 支持 ,1
